Accident_ID,Date,Time,State,District,Latitude,Longitude,Road_Type,Weather,Light_Condition,Driver_Age,Driver_Gender,Vehicle_Type,Speed_kmph,Alcohol_Involved,Driver_Drowsy,Pothole_Involved,Cause_of_Accident,Severity,Casualties
ACC26391,11-04-2023,07:54,Andhra Pradesh,Nellore,15.72,79.9468,City Road,Clear,Day,18,Male,Truck,39,No,No,No,Signal Jumping,Low,
ACC26392,21-04-2022,08:29,Kerala,Kollam,10.18,76.48,City Road,Rainy,Day,46,Male,Bus,56,Yes,Yes,Yes,Poor Weather Visibility,Medium,3.0
ACC26393,04-10-2023,16:25,Andhra Pradesh,Kurnool,15.77,79.9214,State Highway,Rainy,Day,34,Male,Bike,62,No,No,No,Poor Weather Visibility,Medium,1.0
ACC26394,31-01-2022,10:08,Tamil Nadu,Chennai,11.3862,78.6517,Expressway,Clear,Day,55,Male,Auto,65,No,No,No,Over Speeding,Low,0.0
ACC26395,28-07-2024,07:38,Telangana,Karimnagar,17.752,78.6458,State Highway,Foggy,Day,54,Male,Bike,64,No,No,No,Poor Weather Visibility,Medium,3.0
ACC26396,21-06-2024,18:52,Kerala,Ernakulam,10.8224,76.0969,State Highway,Clear,Dusk,32,Male,Bike,56,No,No,No,Poor Weather Visibility,Low,1.0
ACC26397,14-09-2022,15:18,Andhra Pradesh,Vijayawada,16.1781,79.9335,State Highway,Clear,Day,26,Male,Car,55,No,No,No,Poor Weather Visibility,Low,1.0
ACC26398,10-01-2024,18:38,Tamil Nadu,Salem,11.3303,78.5909,National Highway,Clear,Dusk,45,Female,Auto,74,Yes,No,No,Drunk Driving,Medium,3.0
ACC26399,19-03-2024,20:58,Karnataka,Bengaluru Urban,15.2739,76.2992,Village Road,Rainy,Night,22,Male,Truck,54,Yes,No,Yes,Poor Weather Visibility,High,4.0
ACC26400,26-07-2023,21:02,Telangana,Khammam,17.887,79.0007,City Road,Cloudy,Night,34,Male,Bus,44,No,Yes,No,Drowsy Driving,Medium,2.0
ACC26401,04-05-2024,09:41,Tamil Nadu,Tiruchirappalli,11.0482,78.4108,City Road,Rainy,Day,35,Male,Auto,45,Yes,No,No,Poor Weather Visibility,Medium,0.0
ACC26402,15-08-2022,15:30,Karnataka,Mangaluru,14.8455,75.7092,Village Road,Cloudy,Day,38,Male,Bike,38,No,No,No,Poor Weather Visibility,Low,1.0
ACC26403,28-06-2024,17:38,Tamil Nadu,Coimbatore,11.2807,78.7213,City Road,Clear,Dusk,59,Male,Auto,30,No,No,No,Poor Weather Visibility,Low,1.0
ACC26404,12-12-2024,16:55,Karnataka,Mangaluru,14.988,76.0118,Expressway,Cloudy,Day,53,Male,Car,75,No,No,No,Signal Jumping,Medium,
ACC26405,20-12-2023,18:11,Andhra Pradesh,Guntur,15.6537,80.1417,Expressway,Clear,Dusk,56,Male,Car,77,No,No,No,Over Speeding,Medium,2.0
ACC26406,18-07-2024,14:42,Telangana,Nizamabad,17.5902,79.1765,State Highway,Cloudy,Day,28,Female,Bike,63,Yes,No,No,Drunk Driving,Medium,2.0
ACC26407,15-11-2022,19:26,Kerala,Thrissur,10.3166,76.0535,State Highway,Rainy,Night,36,Male,Bike,52,No,No,No,Poor Weather Visibility,Medium,1.0
ACC26408,16-07-2022,20:44,Telangana,Hyderabad,17.1397,78.6567,State Highway,Foggy,Night,49,Male,Car,63,No,Yes,No,Poor Weather Visibility,Medium,3.0
ACC26409,06-07-2022,11:57,Andhra Pradesh,Visakhapatnam,15.8755,79.4828,National Highway,Clear,Day,45,Male,Truck,89,No,No,No,Over Speeding,Medium,2.0
ACC26410,15-11-2024,15:06,Telangana,Warangal,17.7168,79.2137,Expressway,Clear,Day,28,Male,Bike,98,No,Yes,No,Over Speeding,High,3.0
ACC26411,15-02-2022,16:05,Tamil Nadu,Tiruchirappalli,11.59,77.9819,City Road,Rainy,Day,38,Male,Bike,25,No,No,No,Poor Weather Visibility,Low,3.0
ACC26412,09-09-2023,08:06,Telangana,Karimnagar,17.7599,78.4751,City Road,Cloudy,Day,31,Female,Bus,58,No,No,No,Poor Weather Visibility,Low,1.0
ACC26413,08-11-2023,14:01,Andhra Pradesh,Kurnool,15.847,80.3184,City Road,Cloudy,Day,25,Male,Car,38,No,No,No,Poor Weather Visibility,Low,0.0
ACC26414,31-05-2024,22:39,Telangana,Nizamabad,17.8992,79.2983,National Highway,Cloudy,Night,18,Male,Bike,73,No,No,No,Over Speeding,High,6.0
ACC26415,29-09-2023,12:28,Tamil Nadu,Salem,10.8742,78.7925,Village Road,Clear,Day,18,Female,Car,21,No,No,No,Poor Weather Visibility,Low,1.0
ACC26416,22-06-2024,18:40,Tamil Nadu,Chennai,11.5321,77.9633,City Road,Clear,Dusk,19,Male,Car,33,No,No,No,Poor Weather Visibility,Low,0.0
ACC26417,15-01-2022,20:27,Tamil Nadu,Tiruchirappalli,11.1751,78.6033,Expressway,Cloudy,Night,50,Male,Bus,80,No,No,No,Over Speeding,High,6.0
ACC26418,21-08-2022,04:16,Tamil Nadu,Chennai,10.8276,77.9911,City Road,Foggy,Night,34,Male,Bike,78,Yes,No,No,Poor Weather Visibility,High,8.0
ACC26419,21-11-2022,08:47,Karnataka,Hubballi,14.9961,75.9209,City Road,Rainy,Day,35,Male,Bike,39,Yes,No,No,Poor Weather Visibility,Medium,4.0
ACC26420,05-01-2023,02:16,Kerala,Ernakulam,10.3284,76.0278,City Road,Clear,Night,53,Male,Bike,59,No,No,No,Signal Jumping,Low,1.0
ACC26421,18-02-2022,15:31,Karnataka,Mangaluru,15.3986,75.914,City Road,Rainy,Day,30,Male,Bike,50,No,No,No,Poor Weather Visibility,Medium,0.0
ACC26422,22-12-2024,20:14,Tamil Nadu,Chennai,11.444,78.1216,National Highway,Clear,Night,32,Male,Car,74,Yes,No,No,Drunk Driving,High,6.0
ACC26423,28-08-2022,19:51,Andhra Pradesh,Visakhapatnam,16.0792,79.723,Village Road,Clear,Night,38,Male,Auto,45,No,No,Yes,Pothole/Bad Road,Medium,1.0
ACC26424,07-08-2023,10:54,Tamil Nadu,Chennai,10.7782,78.241,Expressway,Clear,Day,21,Male,Bike,77,No,No,No,Over Speeding,High,5.0
ACC26425,21-03-2022,18:22,Puducherry,Karaikal,11.8644,79.7688,State Highway,Cloudy,Dusk,29,Female,Car,65,No,No,No,Poor Weather Visibility,Low,1.0
ACC26426,23-07-2024,12:39,Karnataka,Mangaluru,15.3811,75.784,City Road,Rainy,Day,52,Male,Auto,36,No,No,No,Poor Weather Visibility,Medium,3.0
ACC26427,07-04-2024,15:48,Tamil Nadu,Tiruchirappalli,11.6137,78.9715,National Highway,Overcast,Day,33,Male,Bike,68,No,No,No,Poor Weather Visibility,Medium,2.0
ACC26428,12-02-2022,01:28,Tamil Nadu,Chennai,11.2545,78.6494,State Highway,Overcast,Night,34,Male,Bus,56,No,No,No,Poor Weather Visibility,Low,3.0
ACC26429,14-04-2023,01:35,Tamil Nadu,Coimbatore,10.7003,79.5047,National Highway,Clear,Night,33,Female,Car,79,Yes,No,No,Drunk Driving,High,5.0
ACC26430,29-05-2023,23:40,Tamil Nadu,Chennai,10.6849,78.8133,State Highway,Cloudy,Night,36,Female,Auto,80,No,Yes,Yes,Drowsy Driving,High,6.0
ACC26431,13-10-2024,11:18,Andhra Pradesh,Guntur,15.2798,79.7514,City Road,Cloudy,Day,34,Male,Truck,42,No,No,No,Poor Weather Visibility,Low,2.0
ACC26432,17-06-2023,02:14,Karnataka,Hubballi,15.6751,75.7291,State Highway,Clear,Night,18,Male,Bike,64,No,No,Yes,Pothole/Bad Road,High,4.0
ACC26433,26-05-2023,17:21,Tamil Nadu,Coimbatore,11.1198,78.2066,Village Road,Rainy,Dusk,44,Male,Bus,40,No,Yes,Yes,Poor Weather Visibility,Medium,3.0
ACC26434,02-06-2023,14:07,Karnataka,Belagavi,15.432,75.582,City Road,Clear,Day,26,Male,Truck,48,No,No,No,Signal Jumping,Low,1.0
ACC26435,05-08-2024,11:37,Karnataka,Bengaluru Urban,16.3483,75.8537,National Highway,Cloudy,Day,18,Male,Bike,70,No,No,No,Poor Weather Visibility,Medium,4.0
ACC26436,04-12-2023,06:09,Karnataka,Bengaluru Urban,15.5035,75.3179,Village Road,Clear,Day,28,Male,Car,46,No,No,No,Signal Jumping,Low,0.0
ACC26437,06-05-2022,17:49,Andhra Pradesh,Visakhapatnam,15.3917,79.2166,City Road,Rainy,Dusk,65,Male,Auto,52,No,No,No,Poor Weather Visibility,Medium,1.0
ACC26438,21-07-2023,07:18,Tamil Nadu,Tiruchirappalli,11.5692,78.5563,City Road,Rainy,Day,33,Female,Bus,42,No,No,No,Poor Weather Visibility,Low,0.0
ACC26439,17-09-2023,08:23,Kerala,Kollam,10.3438,76.0818,State Highway,Cloudy,Day,34,Female,Bus,75,No,No,No,Over Speeding,Medium,0.0
ACC26440,25-05-2022,09:34,Tamil Nadu,Salem,11.4921,78.8049,City Road,Clear,Day,18,Male,Car,71,Yes,No,No,Drunk Driving,Medium,1.0
ACC26441,01-04-2024,04:42,Kerala,Kozhikode,10.6562,76.6579,State Highway,Clear,Night,18,Male,Bike,78,No,No,No,Over Speeding,Medium,0.0
ACC26442,24-01-2024,20:34,Andhra Pradesh,Nellore,14.9051,80.1607,Village Road,Rainy,Night,20,Male,Bike,50,No,No,No,Poor Weather Visibility,Low,1.0
ACC26443,22-08-2022,17:01,Karnataka,Belagavi,15.3034,75.7242,National Highway,Cloudy,Dusk,52,Male,Car,77,No,No,No,Over Speeding,Medium,3.0
ACC26444,29-08-2024,19:08,Tamil Nadu,Salem,11.5944,78.4699,National Highway,Cloudy,Night,26,Male,Car,76,No,Yes,No,Drowsy Driving,High,7.0
ACC26445,15-08-2023,07:01,Kerala,Kozhikode,10.3136,76.1246,National Highway,Clear,Day,57,Male,Car,81,Yes,Yes,No,Drunk Driving,High,10.0
ACC26446,02-10-2022,11:33,Puducherry,Karaikal,11.4637,79.1177,Expressway,Foggy,Day,63,Male,Car,84,No,No,No,Poor Weather Visibility,Medium,5.0
ACC26447,23-06-2024,07:23,Andhra Pradesh,Nellore,15.9172,79.9215,Village Road,Clear,Day,35,Male,Truck,54,No,Yes,No,Drowsy Driving,Low,2.0
ACC26448,17-03-2024,08:47,Kerala,Kollam,10.1156,76.4288,National Highway,Clear,Day,55,Male,Bike,76,No,No,No,Over Speeding,Medium,1.0
ACC26449,06-05-2024,00:45,Kerala,Kozhikode,10.3976,76.1301,City Road,Clear,Night,65,Male,Truck,65,No,Yes,No,Drowsy Driving,Medium,0.0
ACC26450,11-10-2023,18:38,Karnataka,Bengaluru Urban,14.7004,75.9521,National Highway,Rainy,Dusk,37,Female,Auto,77,No,No,No,Poor Weather Visibility,High,8.0
ACC26451,07-04-2024,17:45,Karnataka,Hubballi,15.3105,76.1511,National Highway,Rainy,Dusk,33,Female,Car,66,No,No,No,Poor Weather Visibility,High,6.0
ACC26452,13-02-2023,00:57,Telangana,Warangal,18.3144,78.8748,National Highway,Clear,Night,60,Male,Bike,58,Yes,No,No,Drunk Driving,High,6.0
ACC26453,04-11-2022,18:38,Telangana,Karimnagar,17.9142,78.4071,Expressway,Clear,Dusk,25,Male,Auto,87,No,No,No,Over Speeding,Medium,5.0
ACC26454,04-07-2024,18:36,Kerala,Kollam,9.615,76.6463,State Highway,Cloudy,Dusk,44,Male,Bike,68,No,Yes,No,Drowsy Driving,High,
ACC26455,17-11-2023,17:20,Andhra Pradesh,Visakhapatnam,16.2106,79.9025,City Road,Foggy,Dusk,43,Male,Car,47,No,No,No,Poor Weather Visibility,Low,1.0
ACC26456,19-10-2022,16:05,Telangana,Warangal,16.9092,79.2309,Village Road,Rainy,Day,40,Female,Car,35,No,No,Yes,Poor Weather Visibility,Low,0.0
ACC26457,18-11-2023,03:19,Kerala,Ernakulam,10.5904,75.8245,State Highway,Clear,Night,18,Male,Bike,95,Yes,No,No,Over Speeding,High,5.0
ACC26458,21-05-2024,13:56,Telangana,Warangal,17.5336,79.4629,City Road,Rainy,Day,47,Female,Truck,29,No,No,No,Poor Weather Visibility,Low,0.0
ACC26459,21-04-2024,20:53,Kerala,Thiruvananthapuram,10.0024,76.2365,State Highway,Clear,Night,23,Female,Truck,46,No,No,No,Signal Jumping,Low,0.0
ACC26460,06-08-2023,17:30,Kerala,Thiruvananthapuram,9.9133,76.1829,City Road,Clear,Dusk,36,Male,Auto,58,No,No,No,Signal Jumping,Medium,5.0
ACC26461,03-08-2022,17:59,Andhra Pradesh,Visakhapatnam,15.6152,79.5511,Village Road,Clear,Dusk,18,Female,Bike,43,No,No,Yes,Pothole/Bad Road,Low,0.0
ACC26462,26-03-2023,17:05,Kerala,Ernakulam,10.2022,76.0636,City Road,Rainy,Dusk,40,Male,Bike,41,No,No,No,Poor Weather Visibility,Low,1.0
ACC26463,29-11-2023,11:23,Telangana,Karimnagar,17.9083,78.3736,Village Road,Overcast,Day,18,Female,Bus,62,No,Yes,Yes,Drowsy Driving,Medium,2.0
ACC26464,24-04-2022,07:22,Telangana,Karimnagar,17.9994,79.4213,Village Road,Cloudy,Day,32,Female,Truck,31,No,No,Yes,Pothole/Bad Road,Low,0.0
ACC26465,08-02-2022,19:00,Kerala,Thrissur,9.8817,76.3773,State Highway,Clear,Night,37,Male,Auto,62,No,No,No,Signal Jumping,Low,1.0
ACC26466,12-04-2023,17:57,Andhra Pradesh,Guntur,15.6979,79.4474,National Highway,Clear,Dusk,20,Female,Car,45,No,No,No,Signal Jumping,Low,1.0
ACC26467,09-07-2022,19:30,Telangana,Hyderabad,18.5545,78.7986,Village Road,Clear,Night,38,Male,Auto,49,No,No,No,Poor Weather Visibility,Medium,4.0
ACC26468,20-09-2022,12:00,Karnataka,Belagavi,16.4278,76.1975,Village Road,Cloudy,Day,41,Male,Truck,40,No,No,Yes,Pothole/Bad Road,Low,0.0
ACC26469,08-08-2022,17:27,Karnataka,Mysuru,15.3234,74.9521,Village Road,Foggy,Dusk,50,Male,Truck,22,No,No,No,Poor Weather Visibility,Low,3.0
ACC26470,29-05-2022,15:45,Telangana,Warangal,17.263,79.0844,State Highway,Rainy,Day,34,Male,Truck,81,Yes,No,No,Poor Weather Visibility,High,3.0
ACC26471,06-10-2022,21:28,Tamil Nadu,Madurai,11.2115,78.0236,City Road,Clear,Night,39,Male,Bus,53,No,No,Yes,Pothole/Bad Road,Low,1.0
ACC26472,01-06-2022,21:14,Kerala,Kozhikode,10.6708,75.811,City Road,Rainy,Night,46,Male,Bike,47,No,Yes,No,Poor Weather Visibility,Medium,4.0
ACC26473,08-03-2022,04:24,Tamil Nadu,Madurai,10.8832,78.6295,Village Road,Overcast,Night,50,Male,Bike,24,No,No,No,Poor Weather Visibility,Low,0.0
ACC26474,20-02-2022,08:39,Andhra Pradesh,Guntur,16.0547,79.3835,City Road,Rainy,Day,57,Female,Truck,45,No,No,No,Poor Weather Visibility,Low,1.0
ACC26475,14-07-2023,10:17,Telangana,Khammam,17.9609,78.9199,National Highway,Rainy,Day,31,Female,Auto,57,No,No,Yes,Poor Weather Visibility,Medium,3.0
ACC26476,26-10-2022,05:29,Puducherry,Karaikal,11.7868,79.0274,State Highway,Rainy,Dawn,43,Male,Car,66,No,No,No,Poor Weather Visibility,Low,0.0
ACC26477,07-12-2023,11:48,Karnataka,Hubballi,15.2629,75.965,City Road,Clear,Day,28,Male,Bike,53,No,No,No,Signal Jumping,Low,0.0
ACC26478,22-10-2023,13:39,Telangana,Karimnagar,18.3779,78.907,National Highway,Cloudy,Day,18,Female,Bike,80,Yes,No,Yes,Drunk Driving,High,6.0
ACC26479,01-10-2024,23:15,Andhra Pradesh,Guntur,15.5449,80.0929,City Road,Cloudy,Night,54,Male,Bike,45,No,No,No,Signal Jumping,Low,1.0
ACC26480,01-02-2023,10:39,Tamil Nadu,Coimbatore,11.0934,78.4188,Expressway,Cloudy,Day,23,Female,Bus,68,No,No,No,Poor Weather Visibility,Low,0.0
ACC26481,24-09-2024,09:37,Tamil Nadu,Madurai,11.2301,78.6775,National Highway,Overcast,Day,50,Female,Bus,80,No,Yes,No,Drowsy Driving,Medium,4.0
ACC26482,29-11-2024,07:43,Kerala,Ernakulam,10.3033,76.2496,National Highway,Clear,Day,18,Female,Car,65,No,No,No,Over Speeding,Low,1.0
ACC26483,28-01-2023,03:47,Karnataka,Hubballi,14.9793,75.7258,City Road,Clear,Night,35,Male,Bike,28,No,No,No,Poor Weather Visibility,Low,0.0
ACC26484,28-03-2023,07:46,Telangana,Nizamabad,18.0741,78.9819,City Road,Rainy,Day,30,Female,Bike,62,No,No,Yes,Poor Weather Visibility,Medium,2.0
ACC26485,19-05-2024,14:00,Telangana,Karimnagar,17.494,78.9706,City Road,Rainy,Day,51,Female,Car,76,Yes,No,No,Poor Weather Visibility,Medium,5.0
ACC26486,27-06-2024,04:00,Kerala,Thrissur,10.5592,76.377,Village Road,Overcast,Night,37,Female,Bus,73,Yes,No,No,Drunk Driving,High,2.0
ACC26487,23-01-2022,19:38,Kerala,Ernakulam,10.215,76.6668,State Highway,Foggy,Night,37,Male,Bike,56,No,Yes,No,Poor Weather Visibility,High,9.0
ACC26488,26-08-2023,17:57,Tamil Nadu,Madurai,11.3676,78.8931,Expressway,Overcast,Dusk,43,Male,Bus,75,No,No,No,Over Speeding,Medium,3.0
ACC26489,25-07-2023,21:23,Karnataka,Mangaluru,15.524,75.6036,Village Road,Clear,Night,18,Female,Bike,40,No,No,No,Poor Weather Visibility,Low,1.0
ACC26490,29-06-2022,14:41,Telangana,Nizamabad,17.8023,79.7577,City Road,Cloudy,Day,37,Male,Car,44,No,No,No,Poor Weather Visibility,Low,1.0
ACC26491,23-09-2023,07:24,Kerala,Ernakulam,10.5572,76.6013,State Highway,Clear,Day,57,Male,Car,77,No,Yes,No,Drowsy Driving,Medium,3.0
ACC26492,10-03-2023,17:32,Karnataka,Bengaluru Urban,15.7097,75.3396,Village Road,Foggy,Dusk,39,Female,Truck,50,No,No,Yes,Poor Weather Visibility,Medium,1.0
ACC26493,29-09-2023,01:49,Kerala,Kozhikode,10.2866,76.4919,City Road,Clear,Night,31,Male,Car,21,No,No,No,Signal Jumping,Low,2.0
ACC26494,25-03-2024,12:20,Kerala,Kollam,10.4894,76.6237,City Road,Overcast,Day,43,Female,Car,27,No,No,Yes,Pothole/Bad Road,Low,
ACC26495,30-01-2023,18:05,Kerala,Thiruvananthapuram,10.7786,76.619,Village Road,Rainy,Dusk,34,Female,Car,52,No,No,Yes,Poor Weather Visibility,Medium,2.0
ACC26496,28-11-2022,08:12,Kerala,Kozhikode,10.3525,75.8469,Village Road,Clear,Day,19,Male,Bus,40,No,No,No,Signal Jumping,Low,0.0
ACC26497,31-10-2024,11:20,Kerala,Thiruvananthapuram,10.0775,76.8005,Expressway,Clear,Day,26,Male,Bike,72,No,No,No,Over Speeding,Medium,2.0
ACC26498,09-12-2024,20:25,Telangana,Warangal,18.102,79.0702,National Highway,Clear,Night,44,Male,Truck,108,Yes,Yes,No,Over Speeding,High,7.0
ACC26499,17-10-2022,14:33,Telangana,Nizamabad,17.7681,78.5858,State Highway,Rainy,Day,24,Male,Car,61,No,No,No,Poor Weather Visibility,Medium,2.0
ACC26500,09-10-2024,15:17,Kerala,Thrissur,10.3664,76.2906,City Road,Overcast,Day,44,Male,Bike,56,No,No,No,Poor Weather Visibility,Medium,1.0
ACC26501,01-03-2024,12:00,Tamil Nadu,Coimbatore,10.811,78.5357,State Highway,Clear,Day,37,Male,Auto,59,No,No,No,Signal Jumping,Medium,1.0
ACC26502,25-11-2023,17:43,Telangana,Hyderabad,17.4585,78.6354,Village Road,Clear,Dusk,36,Male,Car,37,No,Yes,No,Drowsy Driving,Low,1.0
ACC26503,08-03-2024,13:15,Andhra Pradesh,Visakhapatnam,15.1986,79.8747,National Highway,Foggy,Day,37,Male,Bike,62,No,No,No,Poor Weather Visibility,Medium,4.0
ACC26504,29-05-2024,19:32,Tamil Nadu,Salem,10.9522,79.0803,State Highway,Clear,Night,33,Male,Auto,78,No,Yes,No,Drowsy Driving,High,8.0
ACC26505,03-08-2023,18:32,Telangana,Karimnagar,17.9199,78.8356,Village Road,Rainy,Dusk,60,Male,Bike,28,No,No,No,Poor Weather Visibility,Low,0.0
ACC26506,22-12-2022,11:02,Kerala,Kozhikode,10.1153,76.8227,State Highway,Overcast,Day,23,Male,Truck,54,No,Yes,Yes,Drowsy Driving,Medium,1.0
ACC26507,21-06-2023,05:23,Tamil Nadu,Chennai,10.464,78.1905,National Highway,Rainy,Dawn,25,Male,Auto,52,No,No,No,Poor Weather Visibility,Medium,0.0
ACC26508,07-05-2022,16:50,Telangana,Nizamabad,17.7883,79.4955,Village Road,Clear,Day,43,Male,Car,50,No,No,No,Signal Jumping,Low,0.0
ACC26509,04-04-2023,06:15,Karnataka,Bengaluru Urban,15.3339,75.9147,Village Road,Rainy,Day,37,Male,Truck,34,No,No,No,Poor Weather Visibility,Low,2.0
ACC26510,26-11-2023,16:04,Telangana,Karimnagar,17.9871,79.3887,City Road,Rainy,Day,35,Male,Truck,33,No,No,No,Poor Weather Visibility,Low,
ACC26511,16-03-2024,07:41,Kerala,Kollam,10.4498,77.0601,National Highway,Foggy,Day,32,Male,Truck,61,No,No,No,Poor Weather Visibility,Medium,2.0
ACC26512,22-09-2022,02:53,Karnataka,Hubballi,15.552,74.888,Village Road,Clear,Night,49,Male,Bike,38,No,No,Yes,Pothole/Bad Road,Low,2.0
ACC26513,30-01-2024,23:23,Karnataka,Bengaluru Urban,15.579,75.1093,City Road,Cloudy,Night,46,Female,Car,54,Yes,Yes,No,Drunk Driving,High,7.0
ACC26514,15-07-2024,19:29,Karnataka,Mangaluru,15.2801,75.1034,City Road,Rainy,Night,26,Female,Bike,49,No,No,Yes,Poor Weather Visibility,Medium,2.0
ACC26515,25-09-2024,13:30,Tamil Nadu,Coimbatore,11.2915,78.8201,State Highway,Overcast,Day,27,Male,Car,49,No,No,No,Poor Weather Visibility,Low,1.0
ACC26516,24-12-2022,19:09,Karnataka,Bengaluru Urban,15.1228,75.8189,Expressway,Cloudy,Night,36,Female,Car,92,Yes,No,No,Over Speeding,High,8.0
ACC26517,29-12-2023,15:07,Karnataka,Mysuru,15.5212,76.1073,State Highway,Clear,Day,27,Male,Car,93,No,No,No,Over Speeding,Medium,2.0
ACC26518,27-03-2022,12:43,Karnataka,Bengaluru Urban,15.8068,75.9852,Village Road,Clear,Day,58,Male,Bus,38,No,No,No,Signal Jumping,Low,0.0
ACC26519,12-04-2023,13:43,Karnataka,Mysuru,15.7153,75.6739,National Highway,Clear,Day,46,Male,Bike,53,No,No,No,Poor Weather Visibility,Low,0.0
ACC26520,24-07-2024,17:53,Karnataka,Bengaluru Urban,15.4852,74.8357,State Highway,Rainy,Dusk,35,Male,Bike,58,No,No,Yes,Poor Weather Visibility,Medium,3.0
ACC26521,13-07-2023,11:43,Telangana,Nizamabad,18.1649,78.9621,State Highway,Clear,Day,35,Female,Auto,56,No,No,No,Signal Jumping,Low,4.0
ACC26522,21-08-2023,18:27,Kerala,Thiruvananthapuram,9.7582,75.9601,National Highway,Overcast,Dusk,23,Male,Auto,56,No,Yes,No,Drowsy Driving,Medium,4.0
ACC26523,23-06-2024,12:41,Tamil Nadu,Salem,11.1415,79.1417,National Highway,Clear,Day,33,Male,Car,78,No,No,No,Over Speeding,Medium,1.0
ACC26524,19-11-2024,13:44,Kerala,Ernakulam,10.6899,76.2895,Village Road,Clear,Day,30,Male,Car,49,No,No,No,Signal Jumping,Low,0.0
ACC26525,24-12-2023,09:21,Karnataka,Bengaluru Urban,16.1934,75.5398,State Highway,Cloudy,Day,23,Female,Bus,78,No,Yes,No,Drowsy Driving,High,5.0
ACC26526,21-05-2023,20:51,Andhra Pradesh,Nellore,14.9314,79.6194,City Road,Cloudy,Night,31,Male,Auto,63,No,No,Yes,Pothole/Bad Road,High,5.0
ACC26527,28-08-2022,20:37,Karnataka,Mangaluru,14.9379,75.4552,City Road,Clear,Night,45,Male,Auto,61,Yes,Yes,No,Drunk Driving,High,
ACC26528,26-12-2023,04:41,Telangana,Karimnagar,17.857,79.0839,City Road,Clear,Night,41,Male,Auto,71,No,Yes,Yes,Drowsy Driving,Medium,2.0
ACC26529,20-08-2022,12:45,Tamil Nadu,Salem,12.1936,78.2925,Village Road,Clear,Day,28,Female,Car,44,No,No,No,Signal Jumping,Low,0.0
ACC26530,21-09-2024,04:25,Tamil Nadu,Madurai,10.3843,79.2772,Expressway,Cloudy,Night,22,Male,Bike,96,Yes,Yes,No,Over Speeding,High,7.0
ACC26531,25-11-2023,20:52,Andhra Pradesh,Vijayawada,16.4896,80.4582,State Highway,Clear,Night,18,Male,Bike,76,Yes,No,No,Drunk Driving,Medium,1.0
ACC26532,11-10-2024,08:50,Tamil Nadu,Coimbatore,11.0615,78.746,National Highway,Cloudy,Day,18,Male,Car,79,No,No,No,Over Speeding,High,6.0
ACC26533,31-12-2023,21:21,Tamil Nadu,Salem,11.4302,78.8629,City Road,Rainy,Night,18,Female,Auto,62,No,Yes,No,Poor Weather Visibility,High,
ACC26534,05-09-2023,22:56,Kerala,Kozhikode,10.8435,76.2286,National Highway,Rainy,Night,21,Female,Bike,91,Yes,Yes,No,Over Speeding,High,6.0
ACC26535,14-10-2023,06:42,Telangana,Hyderabad,18.3027,78.9563,Expressway,Clear,Day,27,Male,Auto,92,No,No,No,Over Speeding,Medium,9.0
ACC26536,21-01-2024,08:47,Karnataka,Mangaluru,15.5491,75.36,City Road,Rainy,Day,35,Male,Bike,45,No,No,No,Poor Weather Visibility,Low,
ACC26537,07-08-2022,16:12,Kerala,Thiruvananthapuram,9.8594,76.5726,National Highway,Cloudy,Day,20,Male,Car,75,No,No,No,Over Speeding,Low,1.0
ACC26538,28-12-2023,17:47,Tamil Nadu,Tiruchirappalli,11.238,79.3336,Expressway,Cloudy,Dusk,40,Male,Auto,90,No,No,No,Over Speeding,High,5.0
ACC26539,01-04-2022,09:38,Telangana,Warangal,18.1322,79.7234,Village Road,Clear,Day,29,Male,Auto,15,No,No,No,Signal Jumping,Low,0.0
ACC26540,09-04-2023,19:45,Puducherry,Puducherry,11.9093,79.6651,City Road,Clear,Night,50,Male,Bus,48,No,No,No,Poor Weather Visibility,Low,3.0
ACC26541,10-11-2024,14:52,Tamil Nadu,Chennai,10.624,78.9,State Highway,Clear,Day,18,Male,Bike,47,No,No,No,Poor Weather Visibility,Low,1.0
ACC26542,15-03-2022,09:49,Tamil Nadu,Coimbatore,11.3056,78.3662,State Highway,Clear,Day,27,Female,Auto,55,No,No,No,Signal Jumping,Low,2.0
ACC26543,06-11-2022,09:53,Tamil Nadu,Tiruchirappalli,10.8056,78.8438,Expressway,Clear,Day,29,Male,Bus,61,No,No,No,Signal Jumping,Low,0.0
ACC26544,19-08-2024,20:10,Telangana,Hyderabad,18.2314,78.6492,National Highway,Rainy,Night,26,Male,Bike,54,No,No,Yes,Poor Weather Visibility,High,5.0
ACC26545,01-10-2023,20:30,Puducherry,Karaikal,12.089,80.1846,National Highway,Overcast,Night,50,Male,Bike,77,No,Yes,No,Drowsy Driving,Medium,4.0
ACC26546,23-05-2022,18:44,Telangana,Khammam,17.8543,78.6394,Village Road,Clear,Dusk,32,Male,Bus,43,No,Yes,Yes,Drowsy Driving,Low,0.0
ACC26547,26-08-2022,18:46,Tamil Nadu,Chennai,10.7114,78.6577,State Highway,Overcast,Dusk,38,Male,Bike,54,No,No,No,Poor Weather Visibility,Low,4.0
ACC26548,22-09-2024,19:19,Karnataka,Mangaluru,15.0787,75.8473,City Road,Overcast,Night,28,Male,Bike,48,No,No,No,Signal Jumping,Low,0.0
